"id","word","cefr","parts_of_speech","resolved_meanings","cambridge_english_arabic_url","cambridge_english_url","oxford_pos_url","review_status"
"1525","least","A2","determiner + pronoun + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/least","https://dictionary.cambridge.org/dictionary/english/least","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1529","lecture","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/lecture","https://dictionary.cambridge.org/dictionary/english/lecture","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1530","left","A1","adjective + adverb + noun","5","https://dictionary.cambridge.org/dictionary/english-arabic/left","https://dictionary.cambridge.org/dictionary/english/left","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1539","lie","B1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/lie","https://dictionary.cambridge.org/dictionary/english/lie","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1542","lift","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/lift","https://dictionary.cambridge.org/dictionary/english/lift","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1543","light","A1","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/light","https://dictionary.cambridge.org/dictionary/english/light","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1550","limit","B1","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/limit","https://dictionary.cambridge.org/dictionary/english/limit","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1554","link","A2","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/link","https://dictionary.cambridge.org/dictionary/english/link","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1557","liquid","B1","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/liquid","https://dictionary.cambridge.org/dictionary/english/liquid","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1558","list","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/list","https://dictionary.cambridge.org/dictionary/english/list","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1562","little","A1","adjective + determiner + pronoun","4","https://dictionary.cambridge.org/dictionary/english-arabic/little","https://dictionary.cambridge.org/dictionary/english/little","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1565","live","B1","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/live","https://dictionary.cambridge.org/dictionary/english/live","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1567","living","B1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/living","https://dictionary.cambridge.org/dictionary/english/living","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1568","load","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/load","https://dictionary.cambridge.org/dictionary/english/load","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1575","lock","A2","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/lock","https://dictionary.cambridge.org/dictionary/english/lock","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1578","long","A1","adjective + adverb","2","https://dictionary.cambridge.org/dictionary/english-arabic/long","https://dictionary.cambridge.org/dictionary/english/long","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1579","long-term","B2","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/long-term","https://dictionary.cambridge.org/dictionary/english/long-term","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1588","lot","A1","pronoun + determiner + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/lot","https://dictionary.cambridge.org/dictionary/english/lot","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1589","loud","A2","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/loud","https://dictionary.cambridge.org/dictionary/english/loud","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1591","love","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/love","https://dictionary.cambridge.org/dictionary/english/love","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1593","low","A2","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/low","https://dictionary.cambridge.org/dictionary/english/low","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1604","magic","B1","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/magic","https://dictionary.cambridge.org/dictionary/english/magic","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1607","male","A2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/male","https://dictionary.cambridge.org/dictionary/english/male","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1614","many","A1","determiner + pronoun","3","https://dictionary.cambridge.org/dictionary/english-arabic/many","https://dictionary.cambridge.org/dictionary/english/many","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1618","mark","A2","verb + noun","5","https://dictionary.cambridge.org/dictionary/english-arabic/mark","https://dictionary.cambridge.org/dictionary/english/mark","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1625","mass","B2","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/mass","https://dictionary.cambridge.org/dictionary/english/mass","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1627","master","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/master","https://dictionary.cambridge.org/dictionary/english/master","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1628","match","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/match","https://dictionary.cambridge.org/dictionary/english/match","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1634","matter","A2","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/matter","https://dictionary.cambridge.org/dictionary/english/matter","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1635","maximum","B2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/maximum","https://dictionary.cambridge.org/dictionary/english/maximum","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1645","measure","B1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/measure","https://dictionary.cambridge.org/dictionary/english/measure","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1662","mess","B1","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/mess","https://dictionary.cambridge.org/dictionary/english/mess","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1667","middle","A2","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/middle","https://dictionary.cambridge.org/dictionary/english/middle","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1672","military","B2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/military","https://dictionary.cambridge.org/dictionary/english/military","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1684","mix","B1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/mix","https://dictionary.cambridge.org/dictionary/english/mix","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1687","mobile","A2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/mobile","https://dictionary.cambridge.org/dictionary/english/mobile","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1695","monitor","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/monitor","https://dictionary.cambridge.org/dictionary/english/monitor","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1700","moral","B2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/moral","https://dictionary.cambridge.org/dictionary/english/moral","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1701","more","A1","determiner + pronoun + adverb","4","https://dictionary.cambridge.org/dictionary/english-arabic/more","https://dictionary.cambridge.org/dictionary/english/more","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1703","most","A1","determiner + pronoun + adverb","5","https://dictionary.cambridge.org/dictionary/english-arabic/most","https://dictionary.cambridge.org/dictionary/english/most","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1706","motor","B2","noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/motor","https://dictionary.cambridge.org/dictionary/english/motor","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1716","much","A1","determiner + pronoun + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/much","https://dictionary.cambridge.org/dictionary/english/much","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1721","murder","B1","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/murder","https://dictionary.cambridge.org/dictionary/english/murder","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1734","name","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/name","https://dictionary.cambridge.org/dictionary/english/name","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1735","narrative","B1","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/","https://dictionary.cambridge.org/dictionary/english/narrative","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1741","native","B1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/native","https://dictionary.cambridge.org/dictionary/english/native","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1752","neither","A2","determiner + pronoun","3","https://dictionary.cambridge.org/dictionary/english-arabic/neither","https://dictionary.cambridge.org/dictionary/english/neither","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1763","next","A1","adjective + adverb","2","https://dictionary.cambridge.org/dictionary/english-arabic/next","https://dictionary.cambridge.org/dictionary/english/next","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1772","no","A1","exclamation + determiner","3","https://dictionary.cambridge.org/dictionary/english-arabic/no","https://dictionary.cambridge.org/dictionary/english/no","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1778","nor","B1","conjunction + adverb","2","https://dictionary.cambridge.org/dictionary/english-arabic/nor","https://dictionary.cambridge.org/dictionary/english/nor","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1782","north","A1","noun + adjective + adverb","4","https://dictionary.cambridge.org/dictionary/english-arabic/north","https://dictionary.cambridge.org/dictionary/english/north","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1789","notice","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/notice","https://dictionary.cambridge.org/dictionary/english/notice","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1805","objective","B2","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/objective","https://dictionary.cambridge.org/dictionary/english/objective","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1818","offer","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/offer","https://dictionary.cambridge.org/dictionary/english/offer","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1826","OK","A1","exclamation + adjective + adverb","5","https://dictionary.cambridge.org/dictionary/english-arabic/ok","https://dictionary.cambridge.org/dictionary/english/ok","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1829","on","A1","preposition + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/on","https://dictionary.cambridge.org/dictionary/english/on","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1832","one","A1","number + determiner + pronoun","4","https://dictionary.cambridge.org/dictionary/english-arabic/one","https://dictionary.cambridge.org/dictionary/english/one","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1834","online","A1","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/online","https://dictionary.cambridge.org/dictionary/english/online","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1835","only","A1","adjective + adverb","3","https://dictionary.cambridge.org/dictionary/english-arabic/only","https://dictionary.cambridge.org/dictionary/english/only","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1837","open","A1","adjective + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/open","https://dictionary.cambridge.org/dictionary/english/open","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1846","opposite","A1","adjective + adverb + preposition + noun","6","https://dictionary.cambridge.org/dictionary/english-arabic/opposite","https://dictionary.cambridge.org/dictionary/english/opposite","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1850","orange","A1","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/orange","https://dictionary.cambridge.org/dictionary/english/orange","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1851","order","A1","noun + verb","6","https://dictionary.cambridge.org/dictionary/english-arabic/order","https://dictionary.cambridge.org/dictionary/english/order","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1862","other","A1","adjective + pronoun","4","https://dictionary.cambridge.org/dictionary/english-arabic/other","https://dictionary.cambridge.org/dictionary/english/other","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1868","out","A1","adverb + preposition","4","https://dictionary.cambridge.org/dictionary/english-arabic/out","https://dictionary.cambridge.org/dictionary/english/out","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1873","outline","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/outline","https://dictionary.cambridge.org/dictionary/english/outline","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1875","outside","A2","preposition + noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/outside","https://dictionary.cambridge.org/dictionary/english/outside","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1877","over","A1","preposition + adverb","5","https://dictionary.cambridge.org/dictionary/english-arabic/over","https://dictionary.cambridge.org/dictionary/english/over","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1878","overall","B2","adjective + adverb","4","https://dictionary.cambridge.org/dictionary/english-arabic/overall","https://dictionary.cambridge.org/dictionary/english/overall","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1880","own","A1","adjective + pronoun","2","https://dictionary.cambridge.org/dictionary/english-arabic/own","https://dictionary.cambridge.org/dictionary/english/own","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1883","pace","B2","noun + verb","5","https://dictionary.cambridge.org/dictionary/english-arabic/pace","https://dictionary.cambridge.org/dictionary/english/pace","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1896","park","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/park","https://dictionary.cambridge.org/dictionary/english/park","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1913","past","A1","adjective + noun + preposition","5","https://dictionary.cambridge.org/dictionary/english-arabic/past","https://dictionary.cambridge.org/dictionary/english/past","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1931","per cent","A2","noun + adjective + adverb","4","https://dictionary.cambridge.org/dictionary/english-arabic/","https://dictionary.cambridge.org/dictionary/english/percent-positive?q=per-cent","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1941","permit","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/permit","https://dictionary.cambridge.org/dictionary/english/permit","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1953","phone","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/phone","https://dictionary.cambridge.org/dictionary/english/phone","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1962","pile","B2","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/pile","https://dictionary.cambridge.org/dictionary/english/pile","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1964","pin","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/pin","https://dictionary.cambridge.org/dictionary/english/pin","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1965","pink","A1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/pink","https://dictionary.cambridge.org/dictionary/english/pink","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1971","plan","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/plan","https://dictionary.cambridge.org/dictionary/english/plan","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1977","plastic","A2","noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/plastic","https://dictionary.cambridge.org/dictionary/english/plastic","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1980","play","A1","verb + noun","4","https://dictionary.cambridge.org/dictionary/english-arabic/play","https://dictionary.cambridge.org/dictionary/english/play","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1991","plus","B2","adjective + conjunction + noun","5","https://dictionary.cambridge.org/dictionary/english-arabic/plus","https://dictionary.cambridge.org/dictionary/english/plus","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"1999","poison","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/poison","https://dictionary.cambridge.org/dictionary/english/poison","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2011","pop","A2","noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/pop","https://dictionary.cambridge.org/dictionary/english/pop","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2027","post","A1","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/post","https://dictionary.cambridge.org/dictionary/english/post","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2036","praise","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/praise","https://dictionary.cambridge.org/dictionary/english/praise","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2047","present","A1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/present","https://dictionary.cambridge.org/dictionary/english/present","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2052","press","B1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/press","https://dictionary.cambridge.org/dictionary/english/press","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2055","pretty","A1","adjective + adverb","2","https://dictionary.cambridge.org/dictionary/english-arabic/pretty","https://dictionary.cambridge.org/dictionary/english/pretty","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2100","promise","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/promise","https://dictionary.cambridge.org/dictionary/english/promise","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2106","protest","B1","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/protest","https://dictionary.cambridge.org/dictionary/english/protest","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2113","public","A2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/public","https://dictionary.cambridge.org/dictionary/english/public","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2121","purchase","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/purchase","https://dictionary.cambridge.org/dictionary/english/purchase","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2123","purple","A1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/purple","https://dictionary.cambridge.org/dictionary/english/purple","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2138","queue","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/queue","https://dictionary.cambridge.org/dictionary/english/queue","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2146","quote","B1","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/quote","https://dictionary.cambridge.org/dictionary/english/quote","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2147","race","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/race","https://dictionary.cambridge.org/dictionary/english/race","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2152","rain","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/rain","https://dictionary.cambridge.org/dictionary/english/rain","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
